id,id_groupement,nom,created_by,created_on,updated_by,updated_on,longitude,latitude
1,43,ALAHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
2,15,BABOMONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
3,1,BAFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
4,80,BAHAVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
5,2,BAKANO,Olivier,14:03.8,NULL,NULL,NULL,NULL
6,11,BAKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
7,45,BALEMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
8,45,BALINDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
9,45,BALINDOYIHOLA,Olivier,14:03.8,NULL,NULL,NULL,NULL
10,45,BALWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
11,4,BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
12,48,BANAKABUTWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
13,45,BANA-KINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
14,9,BANA-LUFUNO,Olivier,14:03.8,NULL,NULL,NULL,NULL
15,34,BANAMUKOBYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
16,45,BANANKOYO,Olivier,14:03.8,NULL,NULL,NULL,NULL
17,48,BANA-ULENGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
18,11,BANFUHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
19,45,BANYANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
20,80,BANYANGUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
21,7,BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
22,11,BASESI,Olivier,14:03.8,NULL,NULL,NULL,NULL
23,24,BASHABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
24,24,BASHOGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
25,11,BASHUMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
26,35,BASUKALI,Olivier,14:03.8,NULL,NULL,NULL,NULL
27,13,BATANGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
28,35,BATEREKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
29,24,BATSIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
30,60,BIASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
31,11,BIBANJA,Olivier,14:03.8,NULL,NULL,NULL,NULL
32,40,BIBATAMA/KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
33,42,BIBATAMA/KIBABI 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
34,11,BIBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
35,11,BICHINDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
36,11,BIFUMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
37,16,BIHAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
38,71,BIHAMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
39,58,BIHAMBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
40,11,BIHENDO/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
41,45,BIHENDO/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
42,11,BIHIRA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
43,9,BIHOLO,Olivier,14:03.8,NULL,NULL,NULL,NULL
44,60,BIIRI,Olivier,14:03.8,Patrick,01:40.0,0,0
45,10,BIKENGE/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
46,11,BIKENGE/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
47,45,BIKENGE/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
48,62,BIKENGE/MUTANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
49,23,BIKENKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
50,45,BIKINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
51,60,BIKOMWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
52,73,BIKUNJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
53,43,BILAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
54,44,BILUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
55,43,BINDJA,Olivier,14:03.8,NULL,NULL,NULL,NULL
56,61,BINGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
57,62,BINI,Olivier,14:03.8,NULL,NULL,NULL,NULL
58,45,BINYORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
59,43,BINYORA/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
60,62,BINYORA/MUTANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
61,16,BINZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
62,73,BIOLU,Olivier,14:03.8,NULL,NULL,NULL,NULL
63,11,BIPFUMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
64,24,BIPFURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
65,11,BIRAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
66,24,BIRAMBIZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
67,71,BIREGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
68,43,BIRERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
69,78,BIRIKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
70,45,BIRINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
71,10,BIRINGANWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
72,43,BIRISHEKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
73,48,BIRONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
74,11,BIRUFUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
75,62,BIRUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
76,41,BIRUNDULE,Olivier,14:03.8,NULL,NULL,NULL,NULL
77,71,BIRUZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
78,35,BISHALINGWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
79,60,BISHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
80,60,BISHANGE/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
81,60,BISHANGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
82,73,BISHASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
83,11,BISHINGIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
84,11,BISHOBIO,Olivier,14:03.8,NULL,NULL,NULL,NULL
85,7,BISHOKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
86,71,BISHONGERA,Olivier,14:03.8,NULL,NULL,NULL,NULL
87,11,BISHONJA,Olivier,14:03.8,NULL,NULL,NULL,NULL
88,17,BISHORI,Olivier,14:03.8,NULL,NULL,NULL,NULL
89,17,BISHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
90,69,BISOKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
91,60,BITAHATA,Olivier,14:03.8,NULL,NULL,NULL,NULL
92,10,BITEMBERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
93,11,BITENDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
94,11,BITONGA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
95,24,BITONGA/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
96,59,BITONGA/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
97,60,BITONGA/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
98,73,BITONGA/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
99,67,BITONGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
100,11,BITONGI/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
101,41,BITONGI/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
102,67,BITOYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
103,71,BITSI,Olivier,14:03.8,NULL,NULL,NULL,NULL
104,67,BITSIKE,Olivier,14:03.8,Olivier,42:15.8,0,0
105,68,BITSURE,Olivier,14:03.8,NULL,NULL,NULL,NULL
106,71,BITURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
107,11,BONDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
108,9,BONDE 2/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
109,9,BONDE LUSEBERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
110,73,BORORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
111,43,BOTOOLE,Olivier,14:03.8,NULL,NULL,NULL,NULL
112,40,BRAZZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
113,43,BRIKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
114,71,BUBOGHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
115,67,BUBUGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
116,11,BUCHIRA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
117,29,BUCHIRA/BUZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
118,80,BUDJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
119,11,BUESINAO,Olivier,14:03.8,NULL,NULL,NULL,NULL
120,9,BUETSI,Olivier,14:03.8,NULL,NULL,NULL,NULL
121,62,BUFUNGUO,Olivier,14:03.8,NULL,NULL,NULL,NULL
122,11,BUFUYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
123,24,BUGABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
124,24,BUGABWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
125,44,BUGANI,Olivier,14:03.8,NULL,NULL,NULL,NULL
126,16,BUGANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
127,23,BUGARA/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
128,16,BUGARAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
129,24,BUGASHIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
130,11,BUGERU,Olivier,14:03.8,NULL,NULL,NULL,NULL
131,4,BUGINA/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
132,23,BUGINA/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
133,27,BUGINA/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
134,44,BUGINA/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
135,71,BUGINA/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
136,45,BUGOGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
137,71,BUGONA,Olivier,14:03.8,NULL,NULL,NULL,NULL
138,45,BUGORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
139,57,BUGOROBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
140,11,BUGOYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
141,15,BUGURI,Olivier,14:03.8,NULL,NULL,NULL,NULL
142,60,BUHAGAZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
143,10,BUHALA/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
144,7,BUHAMA/BANYUNGU,Olivier,14:03.8,Patrick,54:35.0,0,0
145,11,BUHAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
146,10,BUHAMBI/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
147,71,BUHAMBI/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
148,23,BUHANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
149,44,BUHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
150,15,BUHARA,Olivier,14:03.8,NULL,NULL,NULL,NULL
151,43,BUHASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
152,10,BUHATO/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
153,11,BUHATO/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
154,11,BUHENDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
155,48,BUHENJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
156,24,BUHENKERWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
157,19,BUHENO,Olivier,14:03.8,NULL,NULL,NULL,NULL
158,11,BUHENU,Olivier,14:03.8,NULL,NULL,NULL,NULL
159,27,BUHESHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
160,23,BUHIMBA/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
161,27,BUHIMBA/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
162,44,BUHIMBA/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
163,45,BUHIMBA/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
164,23,BUHINDANGOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
165,11,BUHITA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
166,61,BUHITA/MUSINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
167,9,BUHOLO,Olivier,14:03.8,NULL,NULL,NULL,NULL
168,62,BUHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
169,73,BUHONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
170,68,BUHONGOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
171,11,BUHORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
172,78,BUHOYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
173,27,BUHUGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
174,62,BUHUKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
175,58,BUHULE,Olivier,14:03.8,NULL,NULL,NULL,NULL
176,59,BUHUMBA ,Olivier,14:03.8,NULL,NULL,NULL,NULL
177,41,BUHUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
178,9,BUHUNZU,Olivier,14:03.8,NULL,NULL,NULL,NULL
179,44,BUHURI,Olivier,14:03.8,NULL,NULL,NULL,NULL
180,73,BUHUZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
181,24,BUKABUSORE,Olivier,14:03.8,NULL,NULL,NULL,NULL
182,11,BUKALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
183,27,BUKENDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
184,10,BUKENGERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
185,7,BUKINGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
186,80,BUKIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
187,43,BUKOGORE,Olivier,14:03.8,NULL,NULL,NULL,NULL
188,23,BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
189,24,BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
190,62,BUKORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
191,10,BUKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
192,73,BUKUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
193,7,BUKUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
194,58,BUKUMBIRIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
195,35,BUKUMBIRWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
196,11,BUKUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
197,4,BUKUNGU 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
198,24,BUKWATSI,Olivier,14:03.8,NULL,NULL,NULL,NULL
199,26,BULAMBIKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
200,24,BULAMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
201,67,BULELO,Olivier,14:03.8,NULL,NULL,NULL,NULL
202,80,BULEMBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
203,11,BULENDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
204,29,BULENGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
205,11,BULENGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
206,28,BULENGERA ,Olivier,14:03.8,NULL,NULL,NULL,NULL
207,40,BULENGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
208,35,BULEUSA,Olivier,14:03.8,NULL,NULL,NULL,NULL
209,34,BULEWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
210,68,BULINDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
211,68,BULINDA-MATALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
212,10,BULINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
213,67,BULINGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
214,68,BULOLERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
215,19,BULWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
216,19,BUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
217,24,BUMBASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
218,11,BUNABA,Olivier,14:03.8,NULL,NULL,NULL,NULL
219,38,BUNAGANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
220,80,BUNCHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
221,71,BUNDATSHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
222,80,BUNDENGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
223,60,BUNDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
224,80,BUNDJE,Olivier,14:03.8,NULL,NULL,NULL,NULL
225,24,BUNGAKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
226,71,BUNGUSHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
227,24,BUNIGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
228,24,BUNKUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
229,62,BUNYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
230,73,BUNYABAHITI,Olivier,14:03.8,NULL,NULL,NULL,NULL
231,70,BUNYAKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
232,73,BUNYAKABIYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
233,35,BUNYAKAHINDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
234,73,BUNYAKANGENDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
235,80,BUNYAKIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
236,41,BUNYAMUNABWA 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
237,23,BUNYANGULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
238,23,BUNYENZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
239,23,BUNYEREZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
240,59,BUNYOLE,Olivier,14:03.8,NULL,NULL,NULL,NULL
241,43,BUNYORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
242,73,BUONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
243,11,BUPFUNI,Olivier,14:03.8,NULL,NULL,NULL,NULL
244,23,BURAI,Olivier,14:03.8,Patrick,26:36.2,NULL,NULL
245,24,BURAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
246,57,BURAMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
247,24,BURANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
248,43,BURANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
249,73,BURENGERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
250,30,BURERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
251,17,BURINDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
252,45,BURINDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
253,45,BURONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
254,10,BURORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
255,7,BURORA/BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
256,17,BURORA/BISHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
257,60,BURORA/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
258,38,BURORO/JOMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
259,62,BURUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
260,11,BURUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
261,11,BURUNDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
262,10,BURUNGU/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
263,16,BUSAGIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
264,60,BUSAKARA,Olivier,14:03.8,NULL,NULL,NULL,NULL
265,27,BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
266,71,BUSENENE,Olivier,14:03.8,NULL,NULL,NULL,NULL
267,24,BUSENGEYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
268,23,BUSEREGENYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
269,16,BUSESA,Olivier,14:03.8,NULL,NULL,NULL,NULL
270,7,BUSHAALA ,Olivier,14:03.8,NULL,NULL,NULL,NULL
271,35,BUSHALINGWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
272,73,BUSHAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
273,11,BUSHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
274,71,BUSHASHIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
275,80,BUSHEE,Olivier,14:03.8,NULL,NULL,NULL,NULL
276,44,BUSHENGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
277,11,BUSHIMOHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
278,11,BUSHIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
279,24,BUSHOBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
280,71,BUSHOGHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
281,17,BUSHONGOLI,Olivier,14:03.8,NULL,NULL,NULL,NULL
282,24,BUSHONYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
283,80,BUSHUBULO,Olivier,14:03.8,NULL,NULL,NULL,NULL
284,80,BUSHUGULU,Olivier,14:03.8,NULL,NULL,NULL,NULL
285,57,BUSHUHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
286,71,BUSHULI MALABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
287,43,BUSHULI/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
288,71,BUSHURI,Olivier,14:03.8,NULL,NULL,NULL,NULL
289,10,BUSIHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
290,10,BUSINGA ,Olivier,14:03.8,NULL,NULL,NULL,NULL
291,16,BUSOGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
292,11,BUSUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
293,73,BUSURUNDI,Olivier,14:03.8,NULL,NULL,NULL,NULL
295,78,BUSURUNGI/WALOA,Olivier,14:03.8,NULL,NULL,NULL,NULL
296,7,BUSUSU,Olivier,14:03.8,NULL,NULL,NULL,NULL
297,11,BUTALE/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
298,71,BUTALE/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
299,35,BUTALIKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
300,4,BUTALONGOLA,Olivier,14:03.8,NULL,NULL,NULL,NULL
301,41,BUTALONGOLA/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
302,62,BUTALUNGEKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
303,57,BUTANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
304,71,BUTARE,Olivier,14:03.8,NULL,NULL,NULL,NULL
305,34,BUTEMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
306,10,BUTENDERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
307,17,BUTENGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
308,43,BUTEZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
309,27,BUTEZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
310,43,BUTOOLE,Olivier,14:03.8,NULL,NULL,NULL,NULL
311,62,BUTSANATAKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
312,67,BUTSIHIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
313,73,BUTSIILI,Olivier,14:03.8,NULL,NULL,NULL,NULL
314,67,BUTSIKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
315,45,BUTSIMULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
316,11,BUTSINDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
317,68,BUTSIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
318,11,BUTUMBALONGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
319,23,BUTURANDE/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
320,27,BUTURANDE/KIWANJA,Olivier,14:03.8,Olivier,30:23.2,0,0
321,73,BUULI,Olivier,14:03.8,NULL,NULL,NULL,NULL
322,43,BUUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
323,73,BUUNSA,Olivier,14:03.8,NULL,NULL,NULL,NULL
324,4,BUYOYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
325,60,BUZIRANDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
326,24,BUZITO,Olivier,14:03.8,NULL,NULL,NULL,NULL
327,11,BWAKERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
328,24,BWAKIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
329,38,BWAMWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
330,60,BWANGA/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
331,60,BWANJU,Olivier,14:03.8,NULL,NULL,NULL,NULL
332,45,BWASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
333,11,BWENDERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
334,60,BWEREMANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
335,11,BWERU,Olivier,14:03.8,NULL,NULL,NULL,NULL
336,30,BWEZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
337,10,BWIHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
338,23,BWIRONDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
339,44,BWISHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
340,19,BWITEHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
341,68,BWITIHILE,Olivier,14:03.8,NULL,NULL,NULL,NULL
342,71,BWITO,Olivier,14:03.8,NULL,NULL,NULL,NULL
343,17,BWIZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
344,62,BYAHURUKENE,Olivier,14:03.8,NULL,NULL,NULL,NULL
345,62,BYANDEREMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
346,73,BYOZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
347,78,BYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
348,9,CAMP SAIO,Olivier,14:03.8,NULL,NULL,NULL,NULL
349,11,CARTON,Olivier,14:03.8,NULL,NULL,NULL,NULL
350,9,CHABIHANJA,Olivier,14:03.8,NULL,NULL,NULL,NULL
351,73,CHABISIMU,Olivier,14:03.8,NULL,NULL,NULL,NULL
352,78,CHABUCHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
353,80,CHAMBOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
354,2,CHAMBUCHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
